0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,32,0,0,0,0,0
0,0,0,1,0,-1,0,0,0,0,0,48,0,42,0,0,0,0,0,48,0,46,0,0
0,-1,0,-1,0,0,0,0,0,35,0,42,0,0,0,0,0,34,0,40,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
